periodo,mes,anio,region,formato_tienda,categoria,inventario_inicial_unidades,reabastecimiento_unidades,demanda_unidades,inventario_final_unidades,disponibilidad_pct,quiebre_inventario,quiebre_pct,dias_inventario_estimado,rotacion_inventario,fuente_base,nota_metodologica
2024-03,Marzo,2024,Valle del Cauca,Mayorista,Aseo y cuidado personal,97,51,73,75,0.72,0,0.28,35.3,10829.21,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Hipermercado,Hogar,53,29,48,34,0.72,0,0.28,27.2,37386.59,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Supermercado,Hogar,48,24,45,27,0.72,0,0.28,25.0,53674.46,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Premium,Hogar,74,44,68,50,0.72,0,0.28,27.4,41856.77,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Mayorista,Hogar,82,38,64,56,0.72,0,0.28,32.3,11822.17,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Hipermercado,Tecnologia,78,41,58,61,0.7245,0,0.2755,35.9,16146.81,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Supermercado,Tecnologia,48,22,45,25,0.72,0,0.28,24.3,144740.44,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Premium,Tecnologia,57,33,40,50,0.7576,0,0.2424,40.1,22328.93,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Mayorista,Tecnologia,66,41,56,51,0.72,0,0.28,31.3,44024.65,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Hipermercado,Electrodomesticos,49,24,39,34,0.72,0,0.28,31.9,37034.27,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Supermercado,Electrodomesticos,40,17,36,21,0.72,0,0.28,25.4,151392.3,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Premium,Electrodomesticos,45,31,41,35,0.72,0,0.28,29.3,30004.8,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Mayorista,Electrodomesticos,45,28,36,37,0.72,0,0.28,34.2,31458.98,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Hipermercado,Moda,48,28,46,30,0.72,0,0.28,25.4,20411.68,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Supermercado,Moda,47,33,42,38,0.72,0,0.28,30.4,25546.65,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Premium,Moda,63,22,46,39,0.72,0,0.28,33.3,16329.21,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Mayorista,Moda,34,26,32,28,0.72,0,0.28,29.1,25665.12,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Hipermercado,Salud y bienestar,38,28,35,31,0.72,0,0.28,29.6,45769.3,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Supermercado,Salud y bienestar,50,20,39,31,0.72,0,0.28,31.2,29945.55,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Premium,Salud y bienestar,46,17,35,28,0.72,0,0.28,31.7,34074.72,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Valle del Cauca,Mayorista,Salud y bienestar,42,18,31,29,0.72,0,0.28,34.4,13745.85,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Hipermercado,Mercado y alimentos,341,214,260,295,0.7393,0,0.2607,36.7,33674.01,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Supermercado,Mercado y alimentos,259,108,240,127,0.72,0,0.28,24.1,56693.99,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Premium,Mercado y alimentos,244,107,186,165,0.72,0,0.28,33.0,23703.94,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Mayorista,Mercado y alimentos,328,154,241,241,0.72,0,0.28,35.4,12217.97,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Hipermercado,Frescos,133,52,93,92,0.72,0,0.28,36.3,12611.7,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Supermercado,Frescos,123,66,110,79,0.72,0,0.28,27.5,25589.01,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Premium,Frescos,115,53,87,81,0.72,0,0.28,33.8,36012.72,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Mayorista,Frescos,115,59,84,90,0.7282,0,0.2718,36.6,17089.04,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Hipermercado,Aseo y cuidado personal,101,53,81,73,0.72,0,0.28,32.2,29019.49,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Supermercado,Aseo y cuidado personal,115,65,96,84,0.72,0,0.28,31.1,26229.97,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Premium,Aseo y cuidado personal,115,65,87,93,0.7277,0,0.2723,35.9,31212.39,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Mayorista,Aseo y cuidado personal,77,62,74,65,0.72,0,0.28,28.8,13150.7,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Hipermercado,Hogar,94,54,66,82,0.7565,0,0.2435,40.0,10608.59,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Supermercado,Hogar,83,47,60,70,0.7447,0,0.2553,38.2,32536.77,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Premium,Hogar,64,45,58,51,0.72,0,0.28,29.7,47394.08,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Mayorista,Hogar,87,59,76,70,0.72,0,0.28,31.0,13564.95,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Hipermercado,Tecnologia,70,35,49,56,0.7407,0,0.2593,38.6,58654.88,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Supermercado,Tecnologia,66,27,46,47,0.72,0,0.28,36.8,105706.78,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Premium,Tecnologia,66,48,62,52,0.72,0,0.28,28.5,166286.24,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Mayorista,Tecnologia,55,22,46,31,0.72,0,0.28,28.0,26687.46,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Hipermercado,Electrodomesticos,63,23,46,40,0.72,0,0.28,33.6,38092.75,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Supermercado,Electrodomesticos,67,36,50,53,0.726,0,0.274,36.0,51931.08,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Premium,Electrodomesticos,50,32,43,39,0.72,0,0.28,31.0,124459.88,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Mayorista,Electrodomesticos,45,32,41,36,0.72,0,0.28,29.6,17610.78,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Hipermercado,Moda,62,22,50,34,0.72,0,0.28,28.8,43725.5,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-03,Marzo,2024,Costa Caribe,Supermercado,Moda,67,32,48,51,0.7265,0,0.2735,36.9,34057.75,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
